CONTROL,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building,Main Building
INTERVAL,Apt 14 N,Apt 14 O,Apt 14 Q,Apt 14P,Apt 14R,Apt 18A,Apt 18E,Apt 18I,OUTDOOR SENSOR,System Temp MB
12/13/2012 0:00,77,77,69,73,77,No Data,76,75,40,127
12/13/2012 0:05,77,77,69,73,77,No Data,76,75,40,128
12/13/2012 0:10,77,77,69,73,77,No Data,No Data,75,40,129
12/13/2012 0:15,77,77,69,73,77,No Data,No Data,75,40,130
12/13/2012 0:20,77,77,69,73,77,No Data,No Data,75,40,131
12/13/2012 0:25,77,77,69,73,77,No Data,No Data,75,40,132
12/13/2012 0:30,77,77,69,73,77,No Data,No Data,75,40,133
12/13/2012 0:35,77,77,69,73,77,No Data,No Data,No Data,40,134
12/13/2012 0:40,77,77,69,73,77,No Data,No Data,No Data,40,134
12/13/2012 0:45,77,77,69,73,77,No Data,No Data,No Data,40,135
12/13/2012 0:50,77,77,69,73,77,No Data,No Data,75,40,135
12/13/2012 0:55,77,77,69,73,77,No Data,76,75,40,135
12/13/2012 1:00,77,77,69,73,77,75,76,75,40,134
12/13/2012 1:05,77,77,69,73,77,75,76,75,40,133
12/13/2012 1:10,77,77,69,73,77,75,76,75,40,133
12/13/2012 1:15,77,77,69,73,77,75,76,75,40,132
12/13/2012 1:20,77,77,69,73,77,75,76,75,40,131
12/13/2012 1:25,77,77,69,73,77,75,76,75,40,130
12/13/2012 1:30,77,77,69,73,77,75,76,75,39,130
12/13/2012 1:35,77,77,69,73,77,75,76,75,39,129
12/13/2012 1:40,77,77,69,73,77,75,76,75,39,128
12/13/2012 1:45,77,77,69,73,77,75,76,75,39,128
12/13/2012 1:50,77,77,69,73,77,No Data,76,75,39,127
12/13/2012 1:55,77,77,69,73,77,No Data,76,75,39,126
12/13/2012 2:00,77,77,69,73,77,75,76,75,39,126
12/13/2012 2:05,77,77,69,73,77,75,76,75,39,125
12/13/2012 2:10,77,77,69,73,77,75,76,75,39,125
12/13/2012 2:15,77,77,69,73,77,74,76,75,39,125
12/13/2012 2:20,77,77,69,73,77,74,76,75,39,125
12/13/2012 2:25,77,77,69,73,77,74,76,75,39,126
12/13/2012 2:30,77,77,69,73,77,74,76,75,39,126
12/13/2012 2:35,77,77,69,73,77,74,76,75,39,127
12/13/2012 2:40,77,77,69,73,77,74,No Data,75,39,128
12/13/2012 2:45,77,77,69,73,77,74,76,75,39,129
12/13/2012 2:50,77,77,69,73,77,74,76,75,39,130
12/13/2012 2:55,77,77,69,73,77,74,76,75,39,131
12/13/2012 3:00,77,77,69,73,77,74,76,75,39,132
12/13/2012 3:05,77,77,69,73,77,74,76,75,39,133
12/13/2012 3:10,77,77,69,73,77,74,76,75,39,134
12/13/2012 3:15,77,77,69,73,77,74,76,75,39,134
12/13/2012 3:20,77,77,69,73,77,74,76,75,39,135
12/13/2012 3:25,77,77,69,73,77,74,76,75,39,136
12/13/2012 3:30,77,77,69,73,77,74,No Data,75,39,138
12/13/2012 3:35,77,77,69,73,77,74,No Data,75,39,138
12/13/2012 3:40,77,77,69,73,77,74,No Data,75,39,138
12/13/2012 3:45,77,77,69,73,77,74,76,75,39,138
12/13/2012 3:50,77,77,69,73,77,No Data,76,No Data,39,138
12/13/2012 3:55,77,77,69,74,77,No Data,76,No Data,39,138
12/13/2012 4:00,77,77,69,74,77,No Data,76,No Data,39,136
12/13/2012 4:05,77,77,69,74,77,No Data,76,75,39,135
12/13/2012 4:10,77,77,69,74,77,75,76,75,39,135
12/13/2012 4:15,77,77,69,74,77,75,76,75,39,134
12/13/2012 4:20,77,77,69,74,77,75,76,75,39,133
12/13/2012 4:25,77,77,69,74,77,75,76,75,38,132
12/13/2012 4:30,77,77,69,73,77,75,76,75,38,131
12/13/2012 4:35,77,77,69,73,77,75,76,75,38,131
12/13/2012 4:40,77,77,69,73,77,75,76,75,38,130
12/13/2012 4:45,77,77,69,73,77,75,76,75,38,129
12/13/2012 4:50,77,77,69,73,77,75,76,75,38,128
12/13/2012 4:55,77,77,69,73,77,75,76,75,38,128
12/13/2012 5:00,77,77,69,73,77,75,76,75,38,128
12/13/2012 5:05,77,77,69,73,77,75,76,75,38,128
12/13/2012 5:10,77,77,69,73,77,75,76,75,39,128
12/13/2012 5:15,77,77,69,73,77,75,76,75,39,128
12/13/2012 5:20,77,76,69,73,77,75,76,75,39,129
12/13/2012 5:25,77,76,69,73,77,74,76,75,39,130
12/13/2012 5:30,77,76,69,73,77,74,76,75,38,131
12/13/2012 5:35,77,76,69,73,77,74,76,75,38,132
12/13/2012 5:40,77,76,69,73,77,74,76,75,38,133
12/13/2012 5:45,77,76,69,73,77,74,76,75,39,133
12/13/2012 5:50,77,76,69,73,77,74,76,75,39,134
12/13/2012 5:55,77,76,69,73,77,74,76,75,39,135
12/13/2012 6:00,77,76,69,73,77,74,76,75,39,135
12/13/2012 6:05,77,77,69,73,77,74,76,75,39,136
12/13/2012 6:10,77,77,69,73,77,74,76,75,38,136
12/13/2012 6:15,77,77,69,74,77,74,76,75,38,136
12/13/2012 6:20,77,77,69,74,77,74,No Data,No Data,39,135
12/13/2012 6:25,77,77,69,74,77,74,No Data,No Data,39,135
12/13/2012 6:30,77,77,69,74,78,74,No Data,No Data,39,134
12/13/2012 6:35,77,77,69,74,78,74,76,No Data,39,133
12/13/2012 6:40,77,77,69,74,78,74,76,No Data,39,133
12/13/2012 6:45,77,77,69,74,78,74,76,No Data,39,132
12/13/2012 6:50,77,77,69,74,78,No Data,76,No Data,38,131
12/13/2012 6:55,77,77,69,73,78,No Data,76,No Data,38,130
12/13/2012 7:00,77,77,69,73,77,No Data,76,No Data,38,130
12/13/2012 7:05,77,77,69,73,77,74,76,No Data,38,129
12/13/2012 7:10,77,77,69,73,77,74,76,No Data,39,128
12/13/2012 7:15,77,77,69,73,77,74,75,No Data,39,127
12/13/2012 7:20,77,77,69,73,77,74,75,No Data,39,127
12/13/2012 7:25,77,77,69,73,77,74,75,No Data,39,126
12/13/2012 7:30,77,77,69,73,77,74,75,No Data,39,125
12/13/2012 7:35,77,77,69,73,77,74,75,No Data,39,125
12/13/2012 7:40,77,77,69,73,77,74,75,No Data,38,124
12/13/2012 7:45,77,77,69,73,77,74,75,No Data,38,124
12/13/2012 7:50,77,78,69,73,77,74,75,No Data,39,123
12/13/2012 7:55,77,78,69,73,77,74,75,No Data,39,122
12/13/2012 8:00,77,78,69,73,77,74,75,No Data,39,122
12/13/2012 8:05,77,78,69,73,77,74,75,No Data,39,121
12/13/2012 8:10,77,78,70,73,77,74,75,No Data,39,120
12/13/2012 8:15,77,78,70,73,77,74,75,No Data,39,120
12/13/2012 8:20,77,77,70,73,77,74,75,No Data,39,120
12/13/2012 8:25,77,77,70,73,77,74,75,75,39,119
12/13/2012 8:30,77,77,70,73,77,74,75,75,39,118
12/13/2012 8:35,77,77,70,73,77,74,75,75,39,118
12/13/2012 8:40,77,77,70,73,77,74,75,75,39,118
12/13/2012 8:45,77,77,70,73,77,74,74,75,40,117
12/13/2012 8:50,77,77,70,73,77,74,74,75,40,117
12/13/2012 8:55,77,77,70,73,77,74,74,75,40,116
12/13/2012 9:00,77,77,70,73,77,74,74,75,41,116
12/13/2012 9:05,77,77,70,73,77,74,74,75,40,116
12/13/2012 9:10,77,77,70,72,77,74,74,75,40,116
12/13/2012 9:15,77,77,70,72,77,74,74,75,41,117
12/13/2012 9:20,77,77,69,72,77,74,74,75,41,118
12/13/2012 9:25,77,77,69,73,77,74,74,75,41,119
12/13/2012 9:30,77,77,69,73,76,74,74,75,42,120
12/13/2012 9:35,77,77,69,73,76,74,74,75,41,121
12/13/2012 9:40,77,77,69,73,76,74,74,75,41,122
12/13/2012 9:45,77,77,69,72,76,74,74,75,41,123
12/13/2012 9:50,77,77,69,72,76,74,74,75,41,125
12/13/2012 9:55,77,77,69,72,76,74,74,75,41,126
12/13/2012 10:00,77,77,69,72,76,74,74,75,41,128
12/13/2012 10:05,77,77,69,72,76,74,74,75,41,129
12/13/2012 10:10,77,77,69,72,76,74,74,75,41,130
12/13/2012 10:15,77,77,69,72,77,74,No Data,75,41,131
12/13/2012 10:20,77,77,69,72,77,74,No Data,75,41,132
12/13/2012 10:25,77,77,69,73,77,74,74,75,41,133
12/13/2012 10:30,77,77,69,73,77,74,74,75,41,134
12/13/2012 10:35,77,77,70,73,77,74,74,75,41,135
12/13/2012 10:40,77,77,70,73,77,74,74,No Data,41,136
12/13/2012 10:45,77,77,70,73,77,74,74,No Data,41,138
12/13/2012 10:50,77,77,70,73,77,74,74,75,41,138
12/13/2012 10:55,77,77,70,73,77,74,74,75,41,139
12/13/2012 11:00,77,78,70,73,77,74,74,75,41,139
12/13/2012 11:05,77,78,70,73,77,No Data,74,75,41,139
12/13/2012 11:10,77,78,70,73,77,No Data,74,75,41,140
12/13/2012 11:15,77,78,70,73,77,No Data,74,75,41,140
12/13/2012 11:20,77,78,70,73,77,No Data,74,75,41,139
12/13/2012 11:25,77,78,70,73,77,74,74,75,42,139
12/13/2012 11:30,77,78,70,73,77,74,74,75,42,139
12/13/2012 11:35,77,78,70,73,77,74,74,75,42,138
12/13/2012 11:40,77,78,70,73,77,74,74,No Data,42,138
12/13/2012 11:45,77,78,70,73,78,74,No Data,No Data,42,136
12/13/2012 11:50,77,78,70,73,78,74,74,No Data,42,135
12/13/2012 11:55,77,78,70,73,78,75,74,75,43,134
12/13/2012 12:00,77,78,70,73,78,75,74,75,43,133
12/13/2012 12:05,77,78,70,73,78,75,74,75,42,132
12/13/2012 12:10,77,78,70,73,78,75,74,75,42,131
12/13/2012 12:15,77,78,70,73,78,75,74,75,42,130
12/13/2012 12:20,77,78,70,73,78,75,74,75,42,130
12/13/2012 12:25,77,78,70,73,78,75,74,75,42,129
12/13/2012 12:30,77,78,70,73,78,75,74,75,42,128
12/13/2012 12:35,77,78,70,73,78,75,74,75,42,128
12/13/2012 12:40,77,78,70,73,78,75,74,75,42,128
12/13/2012 12:45,77,78,70,73,78,75,74,75,42,128
12/13/2012 12:50,77,78,70,73,78,75,74,75,43,129
12/13/2012 12:55,77,78,70,73,78,75,74,75,43,129
12/13/2012 13:00,77,78,70,73,78,75,74,75,43,130
12/13/2012 13:05,77,78,70,73,78,74,74,75,42,130
12/13/2012 13:10,77,78,70,73,78,74,74,75,43,131
12/13/2012 13:15,77,78,70,73,78,74,74,75,43,132
12/13/2012 13:20,77,78,70,73,78,74,74,75,43,133
12/13/2012 13:25,77,78,70,73,78,74,74,75,43,134
12/13/2012 13:30,77,78,70,73,78,74,74,75,43,134
12/13/2012 13:35,77,78,70,73,78,74,74,75,43,135
12/13/2012 13:40,77,78,70,73,78,74,74,75,43,136
12/13/2012 13:45,77,78,70,73,78,74,74,75,42,138
12/13/2012 13:50,77,78,70,73,78,74,74,75,42,138
12/13/2012 13:55,77,78,70,73,78,75,74,75,42,138
12/13/2012 14:00,77,78,70,73,78,75,74,75,42,138
12/13/2012 14:05,77,78,70,73,78,75,74,75,42,138
12/13/2012 14:10,77,78,70,73,78,75,74,75,42,138
12/13/2012 14:15,77,78,70,73,78,75,74,75,42,136
12/13/2012 14:20,77,78,70,73,78,75,74,75,42,135
12/13/2012 14:25,77,78,70,73,78,75,74,75,42,135
12/13/2012 14:30,77,78,70,73,78,75,74,75,42,134
12/13/2012 14:35,77,78,70,73,78,75,74,75,42,133
12/13/2012 14:40,77,78,70,73,78,75,73,75,42,132
12/13/2012 14:45,77,78,70,73,78,75,73,75,42,131
12/13/2012 14:50,77,78,70,73,78,75,73,75,42,130
12/13/2012 14:55,77,78,70,73,78,75,73,75,42,130
12/13/2012 15:00,77,78,70,73,78,75,73,75,42,129
12/13/2012 15:05,77,78,70,73,78,75,73,75,42,128
12/13/2012 15:10,77,78,70,73,78,75,73,75,42,128
12/13/2012 15:15,77,78,70,73,78,75,73,75,42,127
12/13/2012 15:20,77,78,70,73,78,75,73,75,42,126
12/13/2012 15:25,77,78,70,73,78,75,73,75,42,126
12/13/2012 15:30,77,78,70,73,78,75,73,75,42,125
12/13/2012 15:35,77,78,70,73,78,75,73,75,42,125
12/13/2012 15:40,77,78,70,73,78,75,73,75,42,125
12/13/2012 15:45,77,78,70,73,78,74,73,75,42,124
12/13/2012 15:50,77,78,70,73,78,74,73,75,42,125
12/13/2012 15:55,77,78,70,73,78,74,73,75,42,125
12/13/2012 16:00,77,78,70,73,78,74,73,75,42,125
12/13/2012 16:05,77,78,70,73,78,74,73,75,42,126
12/13/2012 16:10,77,78,70,73,78,74,73,75,42,127
12/13/2012 16:15,77,78,70,73,78,74,73,75,42,128
12/13/2012 16:20,77,78,70,73,78,74,73,75,42,129
12/13/2012 16:25,77,78,70,73,78,74,73,75,42,130
12/13/2012 16:30,76,78,70,73,78,74,73,75,42,130
12/13/2012 16:35,76,78,70,73,78,74,73,75,42,131
12/13/2012 16:40,76,78,70,73,78,74,73,75,42,132
12/13/2012 16:45,76,78,70,73,78,74,73,75,42,133
12/13/2012 16:50,76,78,70,73,78,74,73,75,43,134
12/13/2012 16:55,76,78,70,73,78,74,73,75,42,135
12/13/2012 17:00,76,78,70,73,78,74,73,75,42,135
12/13/2012 17:05,76,78,70,73,78,74,73,No Data,42,135
12/13/2012 17:10,76,78,70,73,78,74,73,No Data,42,135
12/13/2012 17:15,76,78,70,73,78,74,73,No Data,42,135
12/13/2012 17:20,76,78,70,73,78,74,73,No Data,42,134
12/13/2012 17:25,76,78,70,73,78,74,73,No Data,43,133
12/13/2012 17:30,76,78,70,73,78,74,73,75,43,133
12/13/2012 17:35,76,78,70,73,78,74,73,75,43,132
12/13/2012 17:40,76,78,70,73,78,74,73,75,42,131
12/13/2012 17:45,76,78,70,73,78,74,73,75,42,130
12/13/2012 17:50,76,78,70,73,78,No Data,73,75,42,130
12/13/2012 17:55,76,78,70,73,78,No Data,73,75,42,129
12/13/2012 18:00,76,78,70,73,78,No Data,73,75,42,128
12/13/2012 18:05,76,78,70,73,78,No Data,73,75,42,128
12/13/2012 18:10,76,79,70,73,78,No Data,73,75,42,127
12/13/2012 18:15,76,79,70,73,78,74,73,75,42,126
12/13/2012 18:20,76,79,70,73,78,74,73,75,42,126
12/13/2012 18:25,76,79,70,73,78,74,73,75,42,125
12/13/2012 18:30,76,79,70,73,78,74,73,75,42,125
12/13/2012 18:35,76,79,70,73,78,74,73,75,42,125
12/13/2012 18:40,76,78,70,73,77,74,73,75,42,125
12/13/2012 18:45,76,78,70,73,77,74,73,75,42,125
12/13/2012 18:50,76,78,70,73,77,74,73,75,42,126
12/13/2012 18:55,76,78,70,73,77,74,73,75,42,127
12/13/2012 19:00,76,78,70,73,77,74,73,75,42,128
12/13/2012 19:05,76,78,70,73,77,74,73,75,42,129
12/13/2012 19:10,76,78,70,73,77,74,73,75,42,130
12/13/2012 19:15,76,78,70,73,77,74,73,75,42,132
12/13/2012 19:20,76,78,70,73,77,74,73,75,42,133
12/13/2012 19:25,76,78,70,73,78,74,73,75,42,133
12/13/2012 19:30,76,78,70,73,78,74,73,75,42,134
12/13/2012 19:35,76,78,70,73,78,74,73,75,42,135
12/13/2012 19:40,76,78,70,73,78,74,73,75,42,136
12/13/2012 19:45,76,78,70,73,78,74,73,75,42,136
12/13/2012 19:50,76,78,70,73,78,74,73,75,42,136
12/13/2012 19:55,76,78,70,73,78,74,73,75,42,135
12/13/2012 20:00,76,78,70,73,78,74,73,75,42,135
12/13/2012 20:05,76,78,70,73,78,74,73,75,42,134
12/13/2012 20:10,76,78,70,73,78,74,73,75,42,134
12/13/2012 20:15,76,78,70,73,78,74,73,75,42,133
12/13/2012 20:20,76,78,70,73,78,74,73,75,42,132
12/13/2012 20:25,76,78,70,73,78,74,73,75,42,131
12/13/2012 20:30,76,78,70,73,78,74,73,75,42,130
12/13/2012 20:35,76,78,70,73,78,74,73,75,42,130
12/13/2012 20:40,76,78,70,73,78,74,73,75,42,129
12/13/2012 20:45,76,78,70,73,78,74,73,75,42,128
12/13/2012 20:50,76,78,70,73,78,74,73,75,42,128
12/13/2012 20:55,76,78,70,73,78,74,73,75,42,127
12/13/2012 21:00,76,78,70,73,78,74,72,75,42,126
12/13/2012 21:05,76,78,70,73,78,74,72,75,42,126
12/13/2012 21:10,76,78,70,73,78,74,72,75,42,125
12/13/2012 21:15,76,78,70,73,78,73,72,75,42,125
12/13/2012 21:20,76,77,70,73,78,73,72,75,42,125
12/13/2012 21:25,76,77,70,73,78,73,72,75,42,127
12/13/2012 21:30,76,77,70,73,78,73,72,75,42,128
12/13/2012 21:35,76,77,70,73,78,73,72,75,42,129
12/13/2012 21:40,76,77,70,73,78,73,72,75,42,130
12/13/2012 21:45,76,77,70,73,78,73,72,75,42,131
12/13/2012 21:50,76,77,70,73,78,73,72,75,42,132
12/13/2012 21:55,76,77,70,74,78,73,72,75,42,133
12/13/2012 22:00,76,77,70,74,78,73,72,75,42,134
12/13/2012 22:05,76,77,70,74,78,73,72,75,42,135
12/13/2012 22:10,76,77,70,74,78,73,72,75,42,135
12/13/2012 22:15,76,77,70,74,78,73,70,75,42,136
12/13/2012 22:20,76,78,70,74,78,73,70,75,42,138
12/13/2012 22:25,76,78,70,74,78,73,70,75,42,138
12/13/2012 22:30,76,78,70,74,78,73,70,75,42,138
12/13/2012 22:35,76,78,70,74,78,73,70,75,42,138
12/13/2012 22:40,76,78,70,74,78,73,70,76,42,138
12/13/2012 22:45,76,78,70,74,78,73,70,76,42,138
12/13/2012 22:50,76,78,70,74,78,73,70,76,42,136
12/13/2012 22:55,76,78,70,74,78,73,70,76,42,135
12/13/2012 23:00,76,78,70,74,78,73,68,76,42,135
12/13/2012 23:05,76,78,70,74,78,73,68,76,42,134
12/13/2012 23:10,76,78,70,74,78,73,68,76,42,133
12/13/2012 23:15,76,78,70,74,78,73,68,76,40,132
12/13/2012 23:20,76,78,70,74,78,73,68,76,40,131
12/13/2012 23:25,76,78,70,74,78,73,68,76,40,130
12/13/2012 23:30,76,78,70,74,78,73,67,76,40,130
12/13/2012 23:35,76,77,70,74,78,73,67,76,40,129
12/13/2012 23:40,76,77,70,73,78,73,67,76,40,128
12/13/2012 23:45,76,77,70,73,78,73,67,76,40,128
12/13/2012 23:50,76,77,70,73,78,73,67,76,40,127
12/13/2012 23:55
